Gene_acc,Gene_id,PG.ProteinAccessions,CAS9.1,CAS9.2,CAS9.3,H4ALL.1,H4ALL.2,H4ALL.3,Desc
4593,Tb927.8.870,Tb927.8.870:mRNA-p1,15.415356749744486,15.262243269406579,15.861373009414255,15.64549297604063,15.156930502558623,16.65863818182132,"CAMK/CAMKL family protein kinase, putative"
4594,Tb927.8.890,Tb927.8.890:mRNA-p1,21.687460051549802,21.809019441453774,21.68127863127682,21.72914325853321,21.672209720314733,21.749115290345145,Ras-related protein Rab1A
4595,Tb927.8.900,Tb927.8.900:mRNA-p1,20.699782965376073,20.679336626961152,20.57825854345577,20.92206514247632,20.764552735250877,20.751042200655213,splicing factor TSR1
4596,Tb927.8.920,Tb927.8.920:mRNA-p1,17.868853161844022,17.99912632161654,17.90171413566198,17.837194810208615,17.80564400730538,17.866687310473765,"ubiquitin-conjugating enzyme E2, putative"
4597,Tb927.8.940,Tb927.8.940:mRNA-p1;Tb927.8.960:mRNA-p1,21.275398478075548,18.518416281768598,21.44580699807263,20.539535718252125,20.433530811561898,21.384298410347427,"hypothetical protein, conserved"
4598,Tb927.8.980,Tb927.8.980:mRNA-p1,20.16619266395751,20.209109284928232,20.116266375453392,19.944882978812416,20.015554572589167,20.056295706535565,phosphoacetylglucosamine mutase
4599,Tb927.8.990,Tb927.8.990:mRNA-p1,18.865469742082187,19.190019352597798,18.943012145682832,19.166749537730155,18.85534965827131,18.980465344790325,RNA-binding protein 33 (RNA-binding motif protein 33)
4601,Tb927.9.10010,Tb927.9.10010:mRNA-p1,20.649366708224797,20.671868415365818,20.58695841130525,20.703295611657992,20.765100617073887,20.64235010168563,"chaperone protein DnaJ, putative"
4603,Tb927.9.10070,Tb927.9.10070:mRNA-p1,15.365404948737988,15.122853897784504,14.686946611262641,14.85852393113728,14.752192272874158,15.545416778921819,"hypothetical protein, conserved"
4604,Tb927.9.10100,Tb927.9.10100:mRNA-p1,20.43530120875513,20.545689673751635,20.351984676273133,20.557700910878683,20.494313849236985,20.491167448798922,"SET domain-containing protein, putative"
4605,Tb927.9.10140,Tb927.9.10140:mRNA-p1,15.766930307254668,15.620950374906435,15.696109529437425,15.802535100130903,15.801600419530471,15.766064193900055,"Uncharacterised conserved protein, putative"
4606,Tb927.9.10160,Tb927.9.10160:mRNA-p1,17.332403067943805,16.247397637170018,16.35833368467176,17.338830486286433,16.36962982580514,17.309286908408733,MICOS complex subunit MIC60
4608,Tb927.9.10200,Tb927.9.10200:mRNA-p1,17.41750617468359,17.380647864601663,17.40939067715204,17.61693331858427,17.64934225622831,17.68788181812024,"hypothetical protein, conserved"
4609,Tb927.9.10230,Tb927.9.10230:mRNA-p1,21.958318531761716,21.69066143034913,21.978765437963485,22.243748406945727,22.074137378557612,22.205213505086142,Co-chaperone protein P23
4611,Tb927.9.10310,Tb927.9.10310:mRNA-p1,22.134663203507692,22.198580077959058,22.039339951862335,22.24421181770075,22.138020973643044,22.103810921058418,mitochondrial carrier protein 11
4613,Tb927.9.10350,Tb927.9.10350:mRNA-p1,16.80958150847031,17.11954102141291,16.751518316528173,16.87417118193349,16.892588951048605,16.923301912027693,"Snf7, putative"
4614,Tb927.9.10370,Tb927.9.10370:mRNA-p1,17.90194784128434,17.88596293418343,17.829332917577652,17.662623396631894,17.69761644196869,17.809363656202734,TAX-1
4615,Tb927.9.10400,Tb927.9.10400:mRNA-p1,19.30985849990364,19.69745726295293,19.46872446078483,19.614486544216234,19.436277554465104,19.674644651779808,"hypothetical protein, conserved"
4616,Tb927.9.10440,Tb927.9.10440:mRNA-p1,16.495148095536774,16.481470203434,16.340735989226967,16.608852412494386,16.47590965411066,16.361927045842435,"DNA polymerase epsilon catalytic subunit, putative"
4617,Tb927.9.10450,Tb927.9.10450:mRNA-p1,17.88497965380312,18.000126573678454,17.833730734145767,17.77455494131078,17.90980969444553,17.796505364029834,"hypothetical protein, conserved"
4618,Tb927.9.10470,Tb927.9.10470:mRNA-p1,17.570726743346253,17.847069583884174,17.607449070378802,17.209957512071895,17.493689954750657,17.450564013205287,"hypothetical protein, conserved"
4619,Tb927.9.10490,Tb927.9.10490:mRNA-p1,17.6261736768987,16.936687985787877,17.2648083763328,17.391089238843318,17.264632013678238,17.466168466566586,Component of motile flagella 56
4620,Tb927.9.10500,Tb927.9.10500:mRNA-p1,16.568143542904846,16.482268818385638,16.53963072828066,16.618659164153463,16.60073868985997,16.490336038783287,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
4621,Tb927.9.10530,Tb927.9.10530:mRNA-p1,17.184918613330737,17.305218033360237,17.161380415408914,16.887657105688312,16.8865913537325,16.92919058202409,Flagellum attachment zone protein 4
4622,Tb927.9.10550,Tb927.9.10550:mRNA-p1,15.192513913710991,15.18936083798252,15.159586976935225,14.748723232970644,14.973613643645283,15.024129025267326,Spindle assembly abnormal protein 6 homolog
4623,Tb927.9.10560,Tb927.9.10560:mRNA-p1,18.09791927801711,17.857203851260643,18.269703274978962,18.254591831043353,17.98413470740143,18.048037298791495,Archaic Translocase of outer membrane 19 kDa subunit
4624,Tb927.9.10570,Tb927.9.10570:mRNA-p1,18.38861343986767,18.362103682600857,18.380484317265637,18.398239015241888,18.37505242737497,18.294123039465596,predicted zinc finger protein
4625,Tb927.9.10580,Tb927.9.10580:mRNA-p1,17.127741228842897,17.564044099166445,17.109354998554707,17.130529401753105,17.219425718942507,17.070518325491555,"3-demethylubiquinone-9 3-methyltransferase, putative"
4626,Tb927.9.10640,Tb927.9.10640:mRNA-p1,17.560083459229663,16.781070303362906,17.53049337746282,17.48781280761068,17.389228257671274,17.548300066948425,"synaptojanin (N-terminal domain), putative"
4628,Tb927.9.10690,Tb927.9.10690:mRNA-p1,18.726083523325396,18.831351995598933,18.61055719615741,18.811662693687307,18.82222313909046,18.7363792205583,"Protein of unknown function (DUF2009), putative"
4629,Tb927.9.10710,Tb927.9.10710:mRNA-p1,16.218041536320527,16.297957513230074,16.06923930485426,16.362847059517566,16.392635539228397,16.316690325819287,hsp70 subfamily B suppressor 1
4630,Tb927.9.10770,Tb927.9.10770:mRNA-p1,22.476274274917763,22.472174313750404,22.433708954971916,22.65954923473337,22.63002799528885,22.62944923063317,polyadenylate-binding protein 2
4631,Tb927.9.10790,Tb927.9.10790:mRNA-p1,19.20820175599225,19.161212322359784,19.27439663865921,19.356474000624452,19.336235626980887,19.376065889557687,hypothetical protein
4632,Tb927.9.10830,Tb927.9.10830:mRNA-p1,18.221339306687472,18.28257151967513,18.293148860906463,18.389266469911156,18.032851538374434,18.158737566619116,metal dependent 5'-nucleotidase
4633,Tb927.9.10880,Tb927.9.10880:mRNA-p1,15.704494498625824,15.485997180866748,15.78497135256828,15.855074432734327,15.825919842401001,16.048698556600115,"hypothetical protein, conserved"
4634,Tb927.9.10890,Tb927.9.10890:mRNA-p1,18.981243157373946,18.741055558098736,18.979397195364236,19.09019627155009,18.879481262852096,18.993323428688687,"Regulatory subunit of type II PKA R-subunit, putative"
4635,Tb927.9.10920,Tb927.9.10920:mRNA-p1,18.607502688277144,18.461517416652665,18.437398411817664,18.34497986628966,18.22930408604398,18.367650434413104,kinetoplastid kinetochore protein 3
4636,Tb927.9.10960,Tb927.9.10960:mRNA-p1,15.952984244627764,15.989216732768538,15.750002168725688,15.301880739454635,16.119463924006045,16.10968593381414,"ATP-dependent DEAD/H RNA helicase, putative"
4638,Tb927.9.11000,Tb927.9.11000:mRNA-p1,20.432517178479273,20.29785189148491,20.436412657447974,20.473086754088953,20.427213211157547,20.418572224541283,"ras-related protein RAB7, putative"
4639,Tb927.9.11030,Tb927.9.11030:mRNA-p1,19.441463765525004,19.37824576649898,19.444377726870414,19.648962923077647,19.4526549961488,19.480949295411346,cAMP-dependent protein kinase catalytic subunit 2
4640,Tb927.9.11040,Tb927.9.11040:mRNA-p1,15.244974066659175,15.277203812754788,15.151284474173714,15.310602381411343,15.361836444204906,15.431844809519268,mitochondrial carrier protein
4641,Tb927.9.11050,Tb927.9.11050:mRNA-p1,17.304098658997823,17.202721249018,17.45901567336284,17.51023284243941,17.21763338791049,17.504189677496413,"4E-interacting protein, putative"
4642,Tb927.9.11070,Tb927.9.11070:mRNA-p1,15.77377638377196,15.98527493821681,15.751478475945012,15.801835823550395,15.830379418725576,16.429473786999658,E3 SUMO-protein ligase SIZ1
4643,Tb927.9.11100,Tb927.9.11100:mRNA-p1,18.862568784543534,19.27688772638547,18.940838695454186,19.057092057577,19.036552619079455,18.904374337212175,cAMP-dependent protein kinase catalytic subunit 1
4644,Tb927.9.11110,Tb927.9.11110:mRNA-p1,17.85803678759286,18.008136044239052,17.74658710059866,17.880474555660108,17.972250715788505,17.807875002115992,U5 snRNA-associated splicing factor
4646,Tb927.9.11140,Tb927.9.11140:mRNA-p1,18.92487809049443,18.543774549824164,19.122075183840614,19.0553835629279,18.46968354656463,18.907409477133783,"hypothetical protein, conserved"
4647,Tb927.9.11150,Tb927.9.11150:mRNA-p1,18.063269659015614,18.171871295984445,18.117518661698377,17.906118714467713,17.99944705581841,17.860414690033327,"hypothetical protein, conserved"
4648,Tb927.9.11220,Tb927.9.11220:mRNA-p1,17.397941058300574,17.216600226920274,17.257267553236826,17.459737277600055,17.304837579714754,17.349567404876257,"tRNA import complex component, putative"
4649,Tb927.9.11230,Tb927.9.11230:mRNA-p1,20.766444793796,20.74962497959196,20.607429315913926,20.903952802812178,20.827210688210997,20.780726077866785,"calmodulin-like protein, putative"
4650,Tb927.9.11250,Tb927.9.11250:mRNA-p1,16.115240073543433,16.113080488347343,15.90317861216604,15.972374926532884,16.32167573987244,16.247345334290042,predicted WD40 repeat protein
4651,Tb927.9.11260,Tb927.9.11260:mRNA-p1,19.454679581349396,19.481842165474355,19.456252881791816,19.710445656829997,19.609232742766473,19.60120993716616,"nucleoside diphosphate kinase, putative"
4652,Tb927.9.11270,Tb927.9.11270:mRNA-p1,21.790141147103977,21.87204563034254,21.77014010427345,21.892309157532488,21.91487250105442,21.919395017633512,"t- complex protein 1 (eta subunit), putative"
4653,Tb927.9.11300,Tb927.9.11300:mRNA-p1,17.615510653828174,16.841788906791876,17.476243120687485,17.8406780539204,17.576766418521718,17.70655387717548,Mitochondrial ribosomal protein S17
4654,Tb927.9.11330,Tb927.9.11330:mRNA-p1,20.209721968227317,20.173293912233046,20.023051771402294,20.232455182625475,20.222973360026124,20.098010069013263,"proteasome beta 2 subunit, putative"
4655,Tb927.9.11380,Tb927.9.11380:mRNA-p1;Tb927.9.11410:mRNA-p1,22.965193754258195,23.159519997187097,22.949056178562618,23.15792881452223,23.213980053934115,23.063157395187968,"60S ribosomal protein L23, putative"
4656,Tb927.9.11470,Tb927.9.11470:mRNA-p1;Tb927.9.11490:mRNA-p1,20.971107246793903,21.018635888192172,21.00372171549991,21.42868027952365,21.273494985566337,21.26852201197128,60S ribosomal protein L29
4657,Tb927.9.11480,Tb927.9.11480:mRNA-p1,19.71080433214371,19.599364208968918,19.578856826879125,19.764425173322167,19.59169285411619,19.58904440432953,Enriched in surface-labeled proteome protein 9
4658,Tb927.9.11500,Tb927.9.11500:mRNA-p1,17.019486890841264,16.835648656049944,16.949383161754604,17.00724221147826,17.01920910571408,17.05756311318009,anaphase-promoting complex subunit 2
4660,Tb927.9.11540,Tb927.9.11540:mRNA-p1,20.82339629988607,21.162391636104577,20.94897618065299,20.949643555173733,20.90267347730495,20.90282461321337,"hypothetical protein, conserved"
4662,Tb927.9.11580,Tb927.9.11580:mRNA-p1,23.442536436542532,23.51967032281326,23.457112680594378,23.34177546666193,23.096902510745444,23.237669495877434,glycosomal membrane protein
4663,Tb927.9.11600,Tb927.9.11600:mRNA-p1,20.195583073671237,20.273550332774,20.175822255885137,19.40180085500619,19.96773347621732,19.923612298831305,glycosomal membrane protein
4664,Tb927.9.11640,Tb927.9.11640:mRNA-p1,18.180401507349885,18.2469382922395,18.12418222322298,18.255090250317163,18.123905102957607,18.01758204723714,"hypothetical protein, conserved"
4666,Tb927.9.11720,Tb927.9.11720:mRNA-p1,18.11110350507744,17.31052333707488,17.980727247635038,18.039176435465638,17.896361786115758,17.993760324172342,Iron-sulfur cluster assembly protein
4667,Tb927.9.11740,Tb927.9.11740:mRNA-p1,15.147544060345112,15.33130240956404,15.316516050078668,15.108918736682003,14.782055181294805,15.05960092847157,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
4668,Tb927.9.11770,Tb927.9.11770:mRNA-p1,13.550539547456891,14.135096135668883,13.68853952785969,12.786914988122668,13.541779383247603,13.284405892509714,"Fusaric acid resistance protein-like, putative"
4669,Tb927.9.11790,Tb927.9.11790:mRNA-p1;Tb927.9.11800:mRNA-p1,16.563326864906788,16.27556372610077,15.845295933779289,15.657595183270725,16.52092603150543,16.09853750791798,"MATE efflux family protein, putative"
4670,Tb927.9.11840,Tb927.9.11840:mRNA-p1,17.93408630850619,17.935118277996754,17.928985637771056,18.312095228466628,18.277711222858972,18.21212318806271,"pre-rRNA-processing protein PNO1, putative"
4671,Tb927.9.11850,Tb927.9.11850:mRNA-p1,19.998856980582445,18.865361277327054,21.137610805665545,20.72042484609885,19.301913384736654,20.64230591728039,"structural maintenance of chromosome 1, putative"
4672,Tb927.9.11870,Tb927.9.11870:mRNA-p1,13.684482290631367,13.866113188564452,13.717834118861756,13.93761879109078,13.743400433998259,13.849530615790314,"zinc finger protein, putative"
4674,Tb927.9.11910,Tb927.9.11910:mRNA-p1,15.381368282560214,15.529955333915593,15.301450561894239,15.381211287195232,15.42526265180421,15.305595325348971,"peroxidase, putative"
4675,Tb927.9.11940,Tb927.9.11940:mRNA-p1,19.540361729407962,19.567736326938647,19.623553896715045,19.681038691951507,19.56618437244401,19.596599597908586,"replication factor A protein 3, putative"
4676,Tb927.9.12000,Tb927.9.12000:mRNA-p1,16.975889240520033,16.63310919850834,16.855358213664164,16.802408091720512,16.514686246991374,16.722426916128537,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
4677,Tb927.9.12040,Tb927.9.12040:mRNA-p1,16.669165348747008,16.76389364512881,16.257893926960627,16.04752767737452,16.275689318990374,16.259981696669794,cap-specific 2'-O-methyltransferase
4678,Tb927.9.12070,Tb927.9.12070:mRNA-p1,19.379553937762594,19.207611958016326,19.445040870532047,19.48487573865428,19.535392027134176,19.264898267183,"hypothetical protein, conserved"
4679,Tb927.9.12090,Tb927.9.12090:mRNA-p1,15.010771208014942,14.814096687554084,14.711640509529683,14.690642783060776,14.794427963961889,14.784961271475613,"Putative death-receptor fusion protein (DUF2428), putative"
4680,Tb927.9.12110,Tb927.9.12110:mRNA-p1,25.3520325115009,25.475837312476983,25.38135666364006,24.652560324531404,24.776332222380272,24.80822862413918,"6-phosphogluconate dehydrogenase, decarboxylating"
4681,Tb927.9.12150,Tb927.9.12150:mRNA-p1,17.032976103020747,16.959126950592776,16.95231814739826,17.070293604086118,16.694222264275286,16.988224664119652,"transport protein particle (TRAPP) subunit, putative"
4683,Tb927.9.12170,Tb927.9.12170:mRNA-p1,17.78816431036006,17.839680898717948,17.88671544213673,17.73078075846451,17.336594407948613,17.51704073225809,"leucine-rich repeat protein (LRRP), putative"
4684,Tb927.9.12200,Tb927.9.12200:mRNA-p1;Tb927.9.12240:mRNA-p1,22.35912727719475,22.403050132598032,22.36543778978183,22.496412520261153,22.578868225829147,22.499086029191435,"60S ribosomal subunit protein L31, putative"
4685,Tb927.9.12290,Tb927.9.12290:mRNA-p1,15.051088264670412,15.527187636040217,15.446662443052402,14.299397394344561,14.987640994873237,14.954401787282226,Peroxin 19
4686,Tb927.9.12300,Tb927.9.12300:mRNA-p1,18.96458227198489,18.669574764719357,18.988057244309527,18.715772360887886,18.597178842539584,18.758534017843274,"replication factor C, subunit 3, putative"
4688,Tb927.9.12320,Tb927.9.12320:mRNA-p1,19.15519499751366,19.18052807577428,19.124215044876713,19.199884679815796,19.125174748052434,19.2099998880379,"cystathione gamma lyase, putative"
4689,Tb927.9.12330,Tb927.9.12330:mRNA-p1,14.999862837315845,16.247439941713516,16.31154156811464,16.292148601844893,15.72151937160275,16.2383824338001,"thioredoxin, putative"
4690,Tb927.9.12340,Tb927.9.12340:mRNA-p1,16.09771148172212,16.135106158608522,16.160806388403085,16.419964419912993,15.99513656949721,16.25748711710521,"hypothetical protein, conserved"
4691,Tb927.9.12360,Tb927.9.12360:mRNA-p1,18.694067068773904,18.5635214516904,18.645941038568107,18.936397294848057,18.734862985071505,18.806852940223003,"RNA-binding protein, putative"
4692,Tb927.9.12380,Tb927.9.12380:mRNA-p1,17.777961991370873,17.412302232627578,17.683050715048875,17.759218524560048,17.54329466326212,17.620127851411414,"Histidine phosphatase superfamily (branch 1), putative"
4694,Tb927.9.12450,Tb927.9.12450:mRNA-p1,16.267887238507207,16.617836901968772,16.10224261590583,16.38425519085733,16.33693022454173,16.188362163313343,"class I transcription factor A, subunit 2"
4696,Tb927.9.12480,Tb927.9.12480:mRNA-p1,17.87003748621623,17.7462322916789,17.881921264612888,17.9057442313419,17.973780383559877,17.870831825273616,"dynein light chain type 1, putative"
4698,Tb927.9.12510,Tb927.9.12510:mRNA-p1,21.76772246639378,21.94087721903313,21.707161310492374,21.810722732547415,21.8287271753098,21.738532055729262,"ATP-dependent DEAD/H RNA helicase, putative"
4699,Tb927.9.12570,Tb927.9.12570:mRNA-p1;Tb927.9.12590:mRNA-p1;Tb927.9.12630:mRNA-p1,25.04613116115641,24.99191397539435,25.08076809230958,24.942849684356915,24.801247734928282,24.755410744103187,"glycerol kinase, glycosomal"
4700,Tb927.9.12650,Tb927.9.12650:mRNA-p1,22.747793064926082,22.828019556984483,22.612498573392813,22.806852841913,22.835232385981133,22.787588754202954,"ubiquitin-activating enzyme E1, putative"
4702,Tb927.9.12700,Tb927.9.12700:mRNA-p1,19.602349999997138,19.724062578135086,19.4836118586853,19.609488419892067,19.557500395632587,19.524923057468357,"phospholipase A1, putative"
4705,Tb927.9.12730,Tb927.9.12730:mRNA-p1,17.843815362113897,17.70200248476358,17.68924738882947,17.838220523436735,17.752029608494592,17.802609248940133,"chaperone protein DnaJ, putative"
4706,Tb927.9.12750,Tb927.9.12750:mRNA-p1,14.453997251153165,14.34298464564186,14.525863908452543,14.248794335198314,14.532829240510443,14.355886990397849,"hypothetical protein, conserved"
4707,Tb927.9.12770,Tb927.9.12770:mRNA-p1,19.397501514948196,19.993216905636658,19.705538107305056,18.850597003607227,19.251123644348176,19.49242424083346,Kinetoplast polyadenylation factor 3
4708,Tb927.9.12780,Tb927.9.12780:mRNA-p1,16.233789779856348,16.24568732130761,16.2103865669813,16.128556379266783,16.200439029272022,16.187870644265647,"Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative"
4710,Tb927.9.12800,Tb927.9.12800:mRNA-p1,17.53341113048901,17.115967258280403,17.363029868608365,17.31516186503812,17.354435301473103,17.38571050085837,"hypothetical protein, conserved"
4711,Tb927.9.12820,Tb927.9.12820:mRNA-p1,17.587280683207236,17.71555579062731,17.44985769901597,17.781661370824448,17.647088481658145,17.659123131807217,"dynein light chain, putative"
4712,Tb927.9.12830,Tb927.9.12830:mRNA-p1,18.5262558879982,18.555202413834124,18.502382537720525,18.698989996471926,18.616817246702666,18.575750771340143,"hypothetical protein, conserved"
4713,Tb927.9.12870,Tb927.9.12870:mRNA-p1,16.26110984072828,16.032261853674722,16.309619982698162,16.555099644854966,16.450728237403037,16.488555089797515,"trafficking protein particle complex subunit 1, putative"
4714,Tb927.9.12880,Tb927.9.12880:mRNA-p1,17.797889560690844,17.469062201277595,17.756296816534206,17.918464205087425,17.71378829240384,17.887212804856063,"STE20-like serine/threonine-protein kinase 2, putative"
4715,Tb927.9.12890,Tb927.9.12890:mRNA-p1,16.704755999174544,16.86479711022268,16.615261880011612,16.832497285099393,16.87200672771431,16.86170798693808,"hypothetical protein, conserved"
4716,Tb927.9.12900,Tb927.9.12900:mRNA-p1,22.98965530652808,22.86507700245053,22.967593826728024,23.08936044306026,22.883324942231113,22.89535015803425,"RNA polymerase-associated protein LEO1, putative"
4717,Tb927.9.12930,Tb927.9.12930:mRNA-p1,16.01669778958207,16.25196053062729,16.104648658598723,16.0470068889419,16.02741941843658,16.185944921913062,selenocysteine lyase
4719,Tb927.9.12960,Tb927.9.12960:mRNA-p1,16.215063839270076,16.3536119346608,16.179145845019892,16.04618729428229,16.067945039280694,15.953939045787168,"transporter, putative"
4720,Tb927.9.12980,Tb927.9.12980:mRNA-p1,18.688925560515905,18.917389198674176,18.7919177189608,18.753239706587696,18.777336393864854,18.770835759010012,"Alpha/beta hydrolase family, putative"
4721,Tb927.9.12990,Tb927.9.12990:mRNA-p1,18.14572229047319,18.380046558581988,18.145411337541226,18.28450770237782,18.02218017569247,18.05487487474579,"hypothetical protein, conserved"
4722,Tb927.9.13030,Tb927.9.13030:mRNA-p1,19.106335776299776,19.23549219202133,19.244611936119924,19.34055413607466,19.222606695806213,19.2595879737972,QA-SNARE protein putative
4723,Tb927.9.13040,Tb927.9.13040.2:mRNA-p1,15.939048095784507,15.509934436881702,15.627883947363847,14.640785524245016,14.697841341205438,15.611269011354135,"hypothetical protein, conserved"
4724,Tb927.9.13050,Tb927.9.13050:mRNA-p1,17.189725041102875,17.05593210948124,16.991808991357736,16.988089585331146,16.923782108279465,16.966962157279514,"hypothetical protein, conserved"
4725,Tb927.9.13060,Tb927.9.13060:mRNA-p1,16.704085373634424,16.758907970521285,16.418134418199916,16.59703115383726,16.776487450886513,16.51963661274147,"btb/poz domain containing protein, putative"
4726,Tb927.9.13070,Tb927.9.13070:mRNA-p1,19.87442571509611,19.984859536205743,19.828848886317715,19.65971178058016,19.591757787768948,19.32491447308302,Heat shock factor binding 1 domain-containing protein
4727,Tb927.9.13100,Tb927.9.13100:mRNA-p1,16.701646267092677,16.512455476002955,16.61527793485149,16.82345315440154,16.697745172177868,16.73969183100541,"ankyrin repeat protein, putative"
4729,Tb927.9.13240,Tb927.9.13240:mRNA-p1,16.41504553944537,16.536656539790247,16.478794055026658,16.47238208657699,16.244944025619176,16.432820183787616,"hypothetical protein, conserved"
4730,Tb927.9.13280,Tb927.9.13280:mRNA-p1,18.013558149460334,18.00958211030722,17.905240177804984,18.260537839235553,18.256149791915636,18.140536795924948,Double RNA binding domain protein 9
4733,Tb927.9.13320,Tb927.9.13320:mRNA-p1,18.83190369149443,19.047212463880978,18.739951148551956,18.81019367385299,18.787334970375987,18.791764439964528,"hypothetical protein, conserved"
4734,Tb927.9.13330,Tb927.9.13330:mRNA-p1,17.282065674967612,16.984873961287846,17.19707492790691,17.350057551965133,17.18723259724534,17.35040373944714,"hypothetical protein, conserved"
4735,Tb927.9.13340,Tb927.9.13340:mRNA-p1,16.203970304155707,16.213533823101944,16.06446155293697,16.695017857346862,16.432555790347124,16.673005461062544,"Nop53 (60S ribosomal biogenesis), putative"
4737,Tb927.9.13380,Tb927.9.13380:mRNA-p1,20.64765659175553,20.742327530191936,20.577381457293146,20.740162543341462,20.671723967893254,20.62814880337151,Autophagy-related protein 24
4738,Tb927.9.1340,Tb927.9.1340:mRNA-p1,17.660612037816026,17.21973456243993,18.478830830984688,17.90761925111149,17.2589080066201,17.568633789794124,Myosin-like protein 2
4739,Tb927.9.13440,Tb927.9.13440:mRNA-p1,20.75546046004656,20.63481237930495,21.061575060669437,21.080700441260873,20.911040730438792,20.891467411644204,Flagellar Member 5
4740,Tb927.9.13460,Tb927.9.13460:mRNA-p1,16.05205986172567,15.051578376533055,15.80862988014456,15.658661932045238,15.36188328475746,15.744216601261483,"Spt4/RpoE2 zinc finger, putative"
4741,Tb927.9.13470,Tb927.9.13470:mRNA-p1,16.29195181008872,16.458938976222584,16.140845993413755,16.221674288772615,16.179864909960685,16.134252706447782,"hypothetical protein, conserved"
4742,Tb927.9.13490,Tb927.9.13490:mRNA-p1,18.692267389260113,18.52273464684783,18.615013175581467,18.24499757660197,18.31699974457463,18.343846214862076,"metallo-peptidase, Clan MG, Family M24"
4743,Tb927.9.1350,Tb927.9.1350:mRNA-p1,18.715049739862422,19.252339447337487,18.973134071409667,18.425570513706898,18.650645748171403,18.77977284838671,"hypothetical protein, conserved"
4744,Tb927.9.13520,Tb927.9.13520:mRNA-p1,20.1553122144651,20.349679565006827,20.20219378782984,20.095275962049495,20.187326698603943,20.39988378339952,Importin 1
4745,Tb927.9.13540,Tb927.9.13540:mRNA-p1,15.943336476845323,15.980178809583704,15.91967533531506,15.767127175165355,15.503452486416476,16.475212550291033,"hypothetical protein, conserved"
4746,Tb927.9.1360,Tb927.9.1360:mRNA-p1,15.663636059662482,15.960422519598588,15.498057284262268,15.13345974043356,15.59483268246665,15.71990671768505,"hypothetical protein, conserved"
4747,Tb927.9.13610,Tb927.9.13610:mRNA-p1,18.035812793041938,18.129727155191496,17.942720847391765,18.04509522126261,18.068140270254116,18.118028558523672,"helicase, putative"
4748,Tb927.9.13650,Tb927.9.13650:mRNA-p1;Tb927.9.13655:mRNA-p1;Tb927.9.13680:mRNA-p1;Tb927.9.13710:mRNA-p1;Tb927.9.13740:mRNA-p1,23.06016618455857,22.81458901746592,22.923812477857002,23.088639936250846,23.017575421144258,23.09852465760178,"ADP-ribosylation factor, putative"
4749,Tb927.9.13770,Tb927.9.13770:mRNA-p1,15.207155559035533,14.827592357901136,15.604732608313478,15.843394253293473,15.523636489917044,15.832996699808328,"proteasome complex subunit Rpn13 ubiquitin receptor, putative"
4750,Tb927.9.13785,Tb927.9.13785:mRNA-p1;Tb927.9.13795:mRNA-p1;Tb927.9.13820:mRNA-p1;Tb927.9.13860:mRNA-p1;Tb927.9.13920:mRNA-p1,25.57430051944412,25.502059188171167,25.58846943270516,25.67572159008631,25.610500537651028,25.614387800493994,kinetoplastid membrane protein 11-1
4751,Tb927.9.1380,Tb927.9.1380:mRNA-p1,18.14575353753687,17.78219679474671,18.39706458032552,17.99369200859569,17.78471650887649,17.87822074336739,"hypothetical protein, conserved"
4752,Tb927.9.13970,Tb927.9.13970:mRNA-p1,19.46265016765842,19.84453337867985,19.47428461754027,19.478404147536697,19.527374748729905,19.58193219648635,KKT-interacting protein 9
4753,Tb927.9.13990,Tb927.9.13990:mRNA-p1,21.21641195007064,21.037154464641695,21.16634132768566,21.46513465840749,21.213269044657853,21.283875687284073,"RNA-binding protein, putative"
4755,Tb927.9.14030,Tb927.9.14030:mRNA-p1,15.827660191107327,15.816272759399872,15.503959512501837,15.478156744175962,15.614974771347082,15.655748851890145,"hypothetical protein, conserved"
4757,Tb927.9.14070,Tb927.9.14070:mRNA-p1,18.433969827247452,18.43148714727647,18.308872262262305,18.329706296145705,18.32490513654319,18.278851251222218,"short-chain dehydrogenase, putative"
4758,Tb927.9.14080,Tb927.9.14080:mRNA-p1,19.165020135955935,18.809486324814433,19.15793189751751,19.21075516090543,19.022578283272846,19.14596245573665,"vesicle-associated membrane protein, putative"
4759,Tb927.9.1410,Tb927.9.1410:mRNA-p1,16.880362541886132,16.35170531381543,16.671691254685793,16.862800311800193,16.600510948316312,16.914249073740113,SUMO-interacting motif-containing protein
4760,Tb927.9.14100,Tb927.9.14100:mRNA-p1,18.99012214621551,18.852013849547617,18.871770000463115,18.735247049061908,18.718994764874463,18.66738434634255,"hypothetical protein, conserved"
4761,Tb927.9.14120,Tb927.9.14120:mRNA-p1,16.839249064635624,16.55718425876274,16.48815040085627,17.037513943388333,16.89563823694919,16.869353048170932,"NLI interacting factor-like phosphatase, putative"
4762,Tb927.9.14130,Tb927.9.14130:mRNA-p1,16.652769604603797,16.868558082653703,16.719648575820493,16.721716590038366,16.697843355703068,16.735461923233554,"hypothetical protein, conserved"
